xp=,1089,yp=,16,d=,68
xp=,60450625,yp=,876096,d=,69
xp=,63001,yp=,900,d=,70
xp=,12110400,yp=,170569,d=,71
xp=,289,yp=,4,d=,72
xp=,13682601,yp=,184900,d=,74
xp=,676,yp=,9,d=,75
xp=,3340724401,yp=,43956900,d=,76
xp=,5204097000001,yp=,71289000000,d=,73
xp=,123201,yp=,1600,d=,77
xp=,2809,yp=,36,d=,78
xp=,6400,yp=,81,d=,79
xp=,81,yp=,1,d=,80
xp=,26569,yp=,324,d=,82
xp=,6724,yp=,81,d=,83
xp=,3025,yp=,36,d=,84
xp=,81663921361,yp=,960752016,d=,85
xp=,108264025,yp=,1258884,d=,86
xp=,784,yp=,9,d=,87
xp=,38809,yp=,441,d=,88
xp=,250001000001,yp=,2809000000,d=,89
xp=,361,yp=,4,d=,90
xp=,2477476,yp=,27225,d=,91
xp=,1324801,yp=,14400,d=,92
xp=,147646801,yp=,1587600,d=,93
xp=,1521,yp=,16,d=,95
xp=,2401,yp=,25,d=,96
xp=,4593713457025,yp=,48869292096,d=,94xp=,9801,yp=,100,d=,98

xp=,100,yp=,1,d=,99
xp=,40401,yp=,400,d=,101
xp=,10201,yp=,100,d=,102
xp=,2601,yp=,25,d=,104
xp=,51768990784,yp=,502611561,d=,103
xp=,1681,yp=,16,d=,105
xp=,925444,yp=,8649,d=,107
xp=,1825201,yp=,16900,d=,108
xp=,441,yp=,4,d=,110
xp=,87025,yp=,784,d=,111
xp=,16129,yp=,144,d=,112
xp=,1450466148609,yp=,12835983616,d=,113
xp=,1050625,yp=,9216,d=,114
xp=,1267876,yp=,11025,d=,115
xp=,96059601,yp=,828100,d=,116
xp=,421201,yp=,3600,d=,117
xp=,94198044889,yp=,798288516,d=,118
xp=,14400,yp=,121,d=,119
xp=,121,yp=,1,d=,120
xp=,59049,yp=,484,d=,122
xp=,14884,yp=,121,d=,123
xp=,865363202001,yp=,6922905616,d=,125
xp=,201601,yp=,1600,d=,126
xp=,21351783398401,yp=,172191801600,d=,124
xp=,332929,yp=,2601,d=,128
xp=,284091025,yp=,2202256,d=,129
xp=,42237001,yp=,324900,d=,130
xp=,112572100,yp=,859329,d=,131
xp=,22378803429376,yp=,176211050625,d=,127
xp=,529,yp=,4,d=,132
xp=,21294105625,yp=,158911236,d=,134
xp=,1225,yp=,9,d=,136xp=,59536,yp=,441,d=,135

xp=,6700844782801,yp=,50382291600,d=,133
xp=,2209,yp=,16,d=,138
xp=,1029129672162601,yp=,9708770492100,d=,106
xp=,5041,yp=,36,d=,140
xp=,9025,yp=,64,d=,141
xp=,20449,yp=,144,d=,142
xp=,144,yp=,1,d=,143
xp=,37003777123329,yp=,270100562944,d=,137
xp=,83521,yp=,576,d=,145
xp=,21025,yp=,144,d=,146
xp=,9409,yp=,64,d=,147
xp=,5329,yp=,36,d=,148
xp=,2401,yp=,16,d=,150
xp=,1369,yp=,9,d=,152
xp=,4739329,yp=,30976,d=,153
xp=,453477025,yp=,2944656,d=,154
xp=,62001,yp=,400,d=,155
xp=,625,yp=,4,d=,156
xp=,59954049,yp=,379456,d=,158
xp=,1752976,yp=,11025,d=,159
xp=,519841,yp=,3249,d=,160
xp=,138650625,yp=,861184,d=,161
xp=,384199201,yp=,2371600,d=,162
xp=,4198401,yp=,25600,d=,164
xp=,1164241,yp=,7056,d=,165
xp=,3945049997594689,yp=,40670618531904,d=,97
xp=,28224,yp=,169,d=,167xp=,169,yp=,1,d=,168xp=,114921,yp=,676,d=,170


xp=,28900,yp=,169,d=,171
xp=,2105401,yp=,12100,d=,174
xp=,4096576,yp=,23409,d=,175
xp=,39601,yp=,225,d=,176xp=,6249245022801,yp=,36122803600,d=,173

xp=,3896630929,yp=,22014864,d=,177
xp=,2563201,yp=,14400,d=,178
xp=,25921,yp=,144,d=,180
xp=,17557859844100,yp=,98088602481,d=,179xp=,729,yp=,4,d=,182

xp=,237169,yp=,1296,d=,183
xp=,592192225,yp=,3218436,d=,184
xp=,85544001,yp=,462400,d=,185xp=,56265001,yp=,302500,d=,186
xp=,2829124,yp=,15129,d=,187

xp=,21224449,yp=,112896,d=,188
xp=,3025,yp=,16,d=,189
xp=,2706184441,yp=,14243076,d=,190
xp=,9409,yp=,49,d=,192
xp=,38025,yp=,196,d=,194
xp=,196,yp=,1,d=,195
xp=,587996881330609,yp=,3418586519364,d=,172
xp=,154449,yp=,784,d=,197
xp=,38809,yp=,196,d=,198
xp=,9801,yp=,49,d=,200
xp=,80892036000000,yp=,423518513089,d=,191
xp=,265322859025,yp=,1320014224,d=,201
xp=,3249,yp=,16,d=,203
xp=,24990001,yp=,122500,d=,204
xp=,1575216721,yp=,7683984,d=,205
xp=,3544416225,yp=,17205904,d=,206
xp=,1324801,yp=,6400,d=,207
xp=,421201,yp=,2025,d=,208
xp=,2166995601,yp=,10368400,d=,209
xp=,841,yp=,4,d=,210
xp=,6016057750562500,yp=,43280991011241,d=,139
xp=,4388930001,yp=,20702500,d=,212
xp=,37790971201,yp=,177422400,d=,213
xp=,4106249732160676,yp=,25191716148225,d=,163
xp=,389342471088169,yp=,1927437975684,d=,202xp=,1936,yp=,9,d=,215

xp=,235225,yp=,1089,d=,216
xp=,15876756009,yp=,72829156,d=,218
xp=,14776820347969,yp=,68095946304,d=,217
xp=,5476,yp=,25,d=,219
xp=,7921,yp=,36,d=,220
xp=,2772225,yp=,12544,d=,221
xp=,22201,yp=,100,d=,222
xp=,50176,yp=,225,d=,223
xp=,225,yp=,1,d=,224
xp=,203401,yp=,900,d=,226xp=,51076,yp=,225,d=,227

xp=,22801,yp=,100,d=,228
xp=,8281,yp=,36,d=,230
xp=,5776,yp=,25,d=,231
xp=,384277609,yp=,1656369,d=,232
xp=,34201454936401,yp=,149351331600,d=,229
xp=,27050401,yp=,115600,d=,234
xp=,2116,yp=,9,d=,235
xp=,315618116401,yp=,1337364900,d=,236
xp=,52052878801,yp=,219632400,d=,237
xp=,136025569,yp=,571536,d=,238
xp=,961,yp=,4,d=,240
xp=,384199201,yp=,1587600,d=,242
xp=,4931691076,yp=,20295025,d=,243
xp=,38379511814400,yp=,160583731441,d=,239
xp=,2687489281,yp=,10969344,d=,245
xp=,7886328025,yp=,32058244,d=,246
xp=,7274725264,yp=,29452329,d=,247
xp=,3969,yp=,16,d=,248
xp=,16129,yp=,64,d=,252
xp=,13504816512100,yp=,53804049849,d=,251xp=,65025,yp=,256,d=,254

xp=,263169,yp=,1024,d=,257
xp=,256,yp=,1,d=,255
xp=,73167751054225,yp=,293846389776,d=,249
 xp=,66049,yp=,256,d=,258
xp=,717790200625,yp=,2771390736,d=,259
 xp=,16641,yp=,64,d=,260
xp=,19356600384,yp=,73599241,d=,263
xp=,4225,yp=,16,d=,264
xp=,469225,yp=,1764,d=,266
xp=,5769604,yp=,21609,d=,267
xp=,180875601,yp=,672400,d=,269
xp=,27994681,yp=,103684,d=,270
xp=,1089,yp=,4,d=,272
xp=,528529,yp=,1936,d=,273
xp=,39601,yp=,144,d=,275
xp=,15676048571401,yp=,57211856100,d=,274
xp=,60450625,yp=,219024,d=,276
xp=,6255001,yp=,22500,d=,278
xp=,2310400,yp=,8281,d=,279
xp=,63001,yp=,225,d=,280
xp=,5527201,yp=,19600,d=,282xp=,1558709801289001,yp=,6234839205156,d=,250

xp=,5909761,yp=,20736,d=,285
xp=,315658567225,yp=,1103701284,d=,286
xp=,82944,yp=,289,d=,287
xp=,289,yp=,1,d=,288
xp=,335241,yp=,1156,d=,290
xp=,84100,yp=,289,d=,291
xp=,5204097000001,yp=,17822250000,d=,292
xp=,23049601,yp=,78400,d=,294
xp=,4100620950001,yp=,13900410000,d=,295xp=,13682601,yp=,46225,d=,296

xp=,2361862801,yp=,7952400,d=,297
xp=,172225,yp=,576,d=,299
xp=,1825201,yp=,6084,d=,300
xp=,151798391781201,yp=,518083248400,d=,293
xp=,586647104198401,yp=,2065658817600,d=,284
xp=,6370576,yp=,21025,d=,303
xp=,18289504284129,yp=,60561272464,d=,302
xp=,3340724401,yp=,10989225,d=,304
xp=,239121,yp=,784,d=,305
xp=,1225,yp=,4,d=,306
xp=,123201,yp=,400,d=,308
xp=,720323940961,yp=,2323625616,d=,310
xp=,2809,yp=,9,d=,312
xp=,154055465001,yp=,490622500,d=,314
xp=,5041,yp=,16,d=,315
xp=,163814401,yp=,518400,d=,316
xp=,11449,yp=,36,d=,318
xp=,25921,yp=,81,d=,320
xp=,46225,yp=,144,d=,321
xp=,104329,yp=,324,d=,322
xp=,324,yp=,1,d=,323
xp=,5437347062780161,yp=,20518290802944,d=,265
xp=,285065403854400,yp=,916609015609,d=,311
xp=,421201,yp=,1296,d=,325
xp=,105625,yp=,324,d=,326
xp=,47089,yp=,144,d=,327
xp=,26569,yp=,81,d=,328
xp=,166455927168400,yp=,521805414321,d=,319
xp=,11881,yp=,36,d=,330
xp=,5647348252225,yp=,17165192256,d=,329
xp=,180821809,yp=,544644,d=,332
xp=,5329,yp=,16,d=,333
xp=,364816,yp=,1089,d=,335
xp=,3025,yp=,9,d=,336
xp=,11020908949587289,yp=,42064537975524,d=,262
xp=,13051463049,yp=,38613796,d=,338
xp=,9598120900,yp=,28313041,d=,339
xp=,81663921361,yp=,240188004,d=,340
xp=,1369,yp=,4,d=,342
xp=,108264025,yp=,314721,d=,344
xp=,45711121,yp=,132496,d=,345
xp=,299255401,yp=,864900,d=,346
xp=,112923586155601,yp=,331154211600,d=,341
 xp=,411653126404,yp=,1186320249,d=,347
xp=,2455489,yp=,7056,d=,348
xp=,201601,yp=,576,d=,350
xp=,3896880625,yp=,11102224,d=,351
xp=,6024398689,yp=,17114769,d=,352
xp=,66597544225,yp=,188128656,d=,354
xp=,911660226481,yp=,2568056976,d=,355
xp=,11566801,yp=,32400,d=,357xp=,250001000001,yp=,702250000,d=,356

xp=,129600,yp=,361,d=,359
xp=,361,yp=,1,d=,360
xp=,522729,yp=,1444,d=,362
xp=,131044,yp=,361,d=,363
xp=,824327805625,yp=,2252261764,d=,366
xp=,24551539412401,yp=,67449284100,d=,364xp=,1324801,yp=,3600,d=,368

xp=,45735671881,yp=,123609924,d=,370
xp=,2873025,yp=,7744,d=,371
xp=,7837433771435524,yp=,25529100232689,d=,307
xp=,147646801,yp=,396900,d=,372
xp=,70506267033601,yp=,191073894400,d=,369
xp=,11323225,yp=,30276,d=,374
xp=,228735376,yp=,609961,d=,375
xp=,4593713457025,yp=,12217323024,d=,376
xp=,54289,yp=,144,d=,377
xp=,76545001,yp=,202500,d=,378
xp=,19119721752942724,yp=,67560854250681,d=,283
xp=,1521,yp=,4,d=,380
xp=,1030225,yp=,2704,d=,381
xp=,571952527349841,yp=,1566993225616,d=,365
xp=,352237824,yp=,919681,d=,383
xp=,23049601,yp=,60025,d=,384
xp=,9183580561,yp=,23853456,d=,385
xp=,12444518025,yp=,32239684,d=,386xp=,12124324,yp=,31329,d=,387

xp=,6241,yp=,16,d=,390
xp=,9801,yp=,25,d=,392
xp=,10804691128401,yp=,27775555600,d=,389
xp=,25281,yp=,64,d=,395
xp=,53856224142400,yp=,137739703689,d=,391
xp=,39601,yp=,100,d=,396xp=,36909787392878401,yp=,141416809934400,d=,261

xp=,159201,yp=,400,d=,398
xp=,400,yp=,1,d=,399xp=,641601,yp=,1600,d=,401

xp=,160801,yp=,400,d=,402
xp=,448736534884,yp=,1113490161,d=,403
xp=,40401,yp=,100,d=,404
xp=,25921,yp=,64,d=,405
xp=,7091569,yp=,17424,d=,407
xp=,10201,yp=,25,d=,408
xp=,2744486722846801,yp=,7357873251600,d=,373
xp=,6561,yp=,16,d=,410
xp=,2473072900,yp=,6017209,d=,411
xp=,12859333201,yp=,31136400,d=,413
xp=,592192225,yp=,1430416,d=,414
xp=,27050401,yp=,65025,d=,416
xp=,1146296449,yp=,2742336,d=,418
xp=,1681,yp=,4,d=,420
xp=,21224449,yp=,50176,d=,423
xp=,2156408250002449,yp=,5487043893136,d=,393
xp=,20635035201,yp=,48553024,d=,425
xp=,7876740001,yp=,18490000,d=,426
xp=,49315520295001,yp=,116861422500,d=,422
xp=,3844,yp=,9,d=,427
xp=,339031351142416,yp=,816943014801,d=,415
xp=,17050177433963584,yp=,49708972110681,d=,343
xp=,3425782686769,yp=,8004165156,d=,428
xp=,2322865569025,yp=,5414605056,d=,429
xp=,8192480787001,yp=,19052280900,d=,430
xp=,3945049997594689,yp=,10167654632976,d=,388
xp=,1825201,yp=,4225,d=,432
xp=,15625,yp=,36,d=,434
xp=,21316,yp=,49,d=,435
xp=,21150801,yp=,48400,d=,437
xp=,85849,yp=,196,d=,438
xp=,193600,yp=,441,d=,439
xp=,441,yp=,1,d=,440
xp=,779689,yp=,1764,d=,442
xp=,195364,yp=,441,d=,443
xp=,87025,yp=,196,d=,444
xp=,21904,yp=,49,d=,447
xp=,3536454322929025,yp=,8710478627904,d=,406xp=,1029129672162601,yp=,2427192623025,d=,424xp=,16129,yp=,36,d=,448


xp=,384199201,yp=,853776,d=,450
xp=,1450466148609,yp=,3208995904,d=,452
xp=,2734892370001,yp=,6037290000,d=,453
xp=,4096,yp=,9,d=,455
xp=,1050625,yp=,2304,d=,456
xp=,524364201,yp=,1144900,d=,458
xp=,249850022500,yp=,544335561,d=,459
xp=,6430033134001,yp=,13978332900,d=,460xp=,1849,yp=,4,d=,462

xp=,96059601,yp=,207025,d=,464
xp=,251888641,yp=,541696,d=,465
xp=,28780512102536401,yp=,82465650723600,d=,349
xp=,421201,yp=,900,d=,468
xp=,2642659891876,yp=,5658800625,d=,467
xp=,18827956225,yp=,40144896,d=,469xp=,2859481,yp=,6084,d=,470

xp=,94198044889,yp=,199572129,d=,472
xp=,7569,yp=,16,d=,473
xp=,37461215401,yp=,79032100,d=,474
xp=,3340724401,yp=,7033104,d=,475
xp=,829382401,yp=,1742400,d=,476
xp=,1889509535943121,yp=,4246088844816,d=,445
xp=,7279954091086609,yp=,17457923479824,d=,417
xp=,61445139303025,yp=,130456771344,d=,471
xp=,58081,yp=,121,d=,480
xp=,8936751513600,yp=,18657101281,d=,479
xp=,233289,yp=,484,d=,482
xp=,484,yp=,1,d=,483
xp=,2159599382820100,yp=,4788468698049,d=,451
xp=,938961,yp=,1936,d=,485
xp=,235225,yp=,484,d=,486
xp=,59049,yp=,121,d=,488
xp=,1080936581761,yp=,2205993024,d=,490
xp=,886074289,yp=,1800964,d=,492
xp=,5334111225,yp=,10797796,d=,494
xp=,7921,yp=,16,d=,495
xp=,32319769729,yp=,64899136,d=,498
xp=,1444532360769,yp=,2906503744,d=,497
xp=,20160100,yp=,40401,d=,499
xp=,865363202001,yp=,1730726404,d=,500
xp=,21351783398401,yp=,43047950400,d=,496
xp=,607523904,yp=,1207801,d=,503
xp=,201601,yp=,400,d=,504
xp=,654481,yp=,1296,d=,505
xp=,1825201,yp=,3600,d=,507
xp=,2025,yp=,4,d=,506
xp=,73441,yp=,144,d=,510
xp=,443365544449,yp=,865948329,d=,512
xp=,21390625,yp=,41616,d=,514
xp=,302968836,yp=,588289,d=,515
xp=,284091025,yp=,550564,d=,516
xp=,5602689,yp=,10816,d=,518
xp=,42237001,yp=,81225,d=,520
xp=,384277609,yp=,736164,d=,522
xp=,189650108365201,yp=,369688320400,d=,513
xp=,36590401,yp=,69696,d=,525
xp=,278784,yp=,529,d=,527
xp=,529,yp=,1,d=,528
xp=,220578220719376,yp=,425006205625,d=,519
xp=,1121481,yp=,2116,d=,530
xp=,280900,yp=,529,d=,531
xp=,12136550860980225,yp=,27211997446144,d=,446
xp=,6700844782801,yp=,12595572900,d=,532
xp=,2620526390416,yp=,4898180169,d=,535
xp=,21294105625,yp=,39727809,d=,536
xp=,13533017625625,yp=,25342729636,d=,534
xp=,15760900,yp=,29241,d=,539
xp=,14177903041,yp=,26255376,d=,540
xp=,22970651846918400,yp=,53296175978929,d=,431
xp=,448012019569,yp=,825068176,d=,543xp=,5997601,yp=,11025,d=,544

xp=,3845521,yp=,7056,d=,545
xp=,491401,yp=,900,d=,546
xp=,18431420271489,yp=,34006310464,d=,542
xp=,70224400,yp=,127449,d=,551
xp=,37003777123329,yp=,67525140736,d=,548xp=,2209,yp=,4,d=,552

xp=,3290596,yp=,5929,d=,555
xp=,775566801,yp=,1392400,d=,557
xp=,62995969,yp=,112896,d=,558
xp=,5041,yp=,9,d=,560
xp=,273304156225,yp=,487173184,d=,561
xp=,4640606884,yp=,8242641,d=,563
xp=,9025,yp=,16,d=,564
xp=,4096576,yp=,7225,d=,567
xp=,20449,yp=,36,d=,568
xp=,935191505971801,yp=,1700348192676,d=,550
xp=,36481,yp=,64,d=,570
xp=,82369,yp=,144,d=,572
xp=,146689,yp=,256,d=,573
xp=,330625,yp=,576,d=,574
xp=,576,yp=,1,d=,575
xp=,1329409,yp=,2304,d=,577
xp=,332929,yp=,576,d=,578
xp=,148225,yp=,256,d=,579
xp=,83521,yp=,144,d=,580
xp=,37249,yp=,64,d=,582
xp=,21025,yp=,36,d=,584
xp=,5603996992302801,yp=,10514065651600,d=,533
xp=,1107624961,yp=,1893376,d=,585
xp=,9409,yp=,16,d=,588
xp=,71057195188849,yp=,121881981456,d=,583
 xp=,3637266894244,yp=,6196366089,d=,587
xp=,33419961,yp=,56644,d=,590
xp=,27448536976,yp=,46444225,d=,591
xp=,5329,yp=,9,d=,592
xp=,1206273873025,yp=,2030764096,d=,594
xp=,342768196,yp=,576081,d=,595
xp=,2478581071201,yp=,4144784400,d=,598
xp=,2401,yp=,4,d=,600
xp=,471969,yp=,784,d=,602
xp=,2385540964,yp=,3956121,d=,603
xp=,865363202001,yp=,1430352400,d=,605
xp=,7491169,yp=,12321,d=,608
xp=,366866433025,yp=,602407936,d=,609
xp=,56133929476,yp=,91872225,d=,611xp=,72994514414500900,yp=,174211251585921,d=,419

xp=,4739329,yp=,7744,d=,612
xp=,15376,yp=,25,d=,615
xp=,453477025,yp=,736164,d=,616
xp=,101868649,yp=,164836,d=,618
xp=,62001,yp=,100,d=,620
xp=,60450625,yp=,97344,d=,621
xp=,389376,yp=,625,d=,623
xp=,625,yp=,1,d=,624
xp=,1565001,yp=,2500,d=,626
xp=,391876,yp=,625,d=,627
xp=,63001,yp=,100,d=,630
xp=,9141135378211225,yp=,16150415862564,d=,566
xp=,59954049,yp=,94864,d=,632
xp=,15876,yp=,25,d=,635
xp=,1779785071875001,yp=,2936939062500,d=,606
xp=,1787852089,yp=,2802276,d=,638
xp=,12291692414401,yp=,19326560400,d=,636
xp=,1080936581761,yp=,1688963409,d=,640
xp=,33373729,yp=,51984,d=,642
xp=,138650625,yp=,215296,d=,644
xp=,1048578048001,yp=,1625702400,d=,645
xp=,93025,yp=,144,d=,646
xp=,384199201,yp=,592900,d=,648
xp=,2601,yp=,4,d=,650
xp=,3010225,yp=,4624,d=,651
xp=,586647104198401,yp=,918070585600,d=,639
xp=,4198401,yp=,6400,d=,656
xp=,2866249,yp=,4356,d=,658
xp=,5204097000001,yp=,7921000000,d=,657
xp=,35164900,yp=,53361,d=,659
xp=,1164241,yp=,1764,d=,660
xp=,79490865535225,yp=,121545665956,d=,654
xp=,10609,yp=,16,d=,663
xp=,36998315916388369,yp=,68898167442064,d=,537
xp=,188210961,yp=,283024,d=,665
xp=,3186263809,yp=,4769856,d=,668
xp=,3436304400,yp=,5121169,d=,671
xp=,113569,yp=,169,d=,672
xp=,33538124846521,yp=,50056902756,d=,670xp=,455625,yp=,676,d=,674

xp=,676,yp=,1,d=,675
xp=,1830609,yp=,2704,d=,677
xp=,458329,yp=,676,d=,678
xp=,114921,yp=,169,d=,680
xp=,50689910343351601,yp=,96736470120900,d=,524
xp=,748854225770401,yp=,1124405744400,d=,666xp=,1434966805801,yp=,2104056900,d=,682

xp=,3340724401,yp=,4884100,d=,684
xp=,27336323569,yp=,39790864,d=,687
xp=,11025,yp=,16,d=,689
xp=,2163841,yp=,3136,d=,690
xp=,60713452801,yp=,87609600,d=,693
xp=,6249245022801,yp=,9030700900,d=,692
xp=,1131582321,yp=,1628176,d=,695
xp=,2105401,yp=,3025,d=,696
xp=,1214452801,yp=,1742400,d=,697
xp=,5157668102500,yp=,7378638201,d=,699
xp=,2809,yp=,4,d=,702
xp=,67127723308801,yp=,95896747584,d=,700
xp=,1343679725584,yp=,1911350961,d=,703
xp=,6272798401,yp=,8910225,d=,704
xp=,56245339921,yp=,79780624,d=,705
xp=,1196814025,yp=,1695204,d=,706
xp=,587996881330609,yp=,854646629841,d=,688
xp=,6380676,yp=,9025,d=,707
xp=,3896630929,yp=,5503716,d=,708
xp=,1635841,yp=,2304,d=,710
xp=,6400,yp=,9,d=,711
xp=,2563201,yp=,3600,d=,712
xp=,16933225,yp=,23716,d=,714
xp=,5722317316,yp=,8003241,d=,715
xp=,48813819456619009,yp=,86857329993984,d=,562
xp=,27945676058689,yp=,39194496576,d=,713
xp=,15189330271490001,yp=,24148378810000,d=,629
xp=,25921,yp=,36,d=,720
xp=,48977588563201,yp=,68309049600,d=,717
xp=,58564,yp=,81,d=,723
xp=,96059601,yp=,132496,d=,725
xp=,235225,yp=,324,d=,726
xp=,529984,yp=,729,d=,727
xp=,729,yp=,1,d=,728
xp=,2128681,yp=,2916,d=,730
xp=,532900,yp=,729,d=,731
xp=,237169,yp=,324,d=,732
xp=,14445003426767424,yp=,22326125852809,d=,647
xp=,2703958712157609,yp=,3873866349796,d=,698
xp=,59536,yp=,81,d=,735
xp=,592192225,yp=,804609,d=,736
xp=,511643454094369,yp=,708647443344,d=,722
xp=,26569,yp=,36,d=,738
xp=,85544001,yp=,115600,d=,740
xp=,108038873930625,yp=,147191926336,d=,734
xp=,11474500942095409,yp=,17203149838224,d=,667
xp=,56265001,yp=,75625,d=,744
xp=,509830272576,yp=,686178025,d=,743
xp=,54062123763025,yp=,72958331664,d=,741
xp=,6724,yp=,9,d=,747
xp=,21224449,yp=,28224,d=,752
xp=,6503780163001,yp=,8671706884,d=,750
xp=,163047386538001,yp=,218855552400,d=,745xp=,32015759113009,yp=,42801816996,d=,748

xp=,1461681,yp=,1936,d=,755
xp=,3025,yp=,4,d=,756
xp=,303601,yp=,400,d=,759
xp=,2706184441,yp=,3560769,d=,760
xp=,40309801,yp=,52900,d=,762
xp=,1638402560001,yp=,2152960000,d=,761
xp=,81663921361,yp=,106750224,d=,765
xp=,974188944,yp=,1270129,d=,767
xp=,354079489,yp=,461041,d=,768
xp=,12321,yp=,16,d=,770
xp=,108264025,yp=,139876,d=,774
xp=,38025,yp=,49,d=,776
xp=,49729,yp=,64,d=,777
xp=,21351783398401,yp=,27550688256,d=,775
xp=,152881,yp=,196,d=,780
xp=,613089,yp=,784,d=,782
xp=,784,yp=,1,d=,783
xp=,2461761,yp=,3136,d=,785
xp=,616225,yp=,784,d=,786
xp=,154449,yp=,196,d=,788
xp=,138897774540100,yp=,178302663081,d=,779
xp=,50625,yp=,64,d=,791
xp=,38809,yp=,49,d=,792
xp=,28923016460853124,yp=,42347022636681,d=,683
xp=,19298449,yp=,24336,d=,793
xp=,43903876,yp=,55225,d=,795
xp=,12769,yp=,16,d=,798
xp=,179776,yp=,225,d=,799
xp=,384199201,yp=,480249,d=,800
xp=,52215076,yp=,65025,d=,803
xp=,265322859025,yp=,330003556,d=,804
xp=,749609641,yp=,925444,d=,810
xp=,38024427296025,yp=,47176708804,d=,806
xp=,3249,yp=,4,d=,812
xp=,4695889,yp=,5776,d=,813
xp=,24537342736,yp=,30107169,d=,815
xp=,24990001,yp=,30625,d=,816
xp=,117649,yp=,144,d=,817
xp=,1672728201,yp=,2044900,d=,818
xp=,2477476,yp=,3025,d=,819
xp=,389342471088169,yp=,481859493921,d=,808
xp=,1575216721,yp=,1920996,d=,820
xp=,54715609,yp=,66564,d=,822
xp=,4570598143227601,yp=,5852238339600,d=,781
 xp=,3544416225,yp=,4301476,d=,824
xp=,2361862801,yp=,2862864,d=,825
xp=,811083962404,yp=,980754489,d=,827
xp=,1324801,yp=,1600,d=,828
xp=,21436180921,yp=,25826724,d=,830
xp=,709639444801,yp=,852932025,d=,832
xp=,2166995601,yp=,2592100,d=,836
xp=,147646801,yp=,176400,d=,837
xp=,2687587572434704,yp=,3330343955929,d=,807
xp=,89844938523649,yp=,107857069056,d=,833
xp=,96034218087025,yp=,115564642704,d=,831
xp=,705600,yp=,841,d=,839
xp=,841,yp=,1,d=,840
xp=,2832489,yp=,3364,d=,842
xp=,708964,yp=,841,d=,843
xp=,4593713457025,yp=,5429921344,d=,846
 xp=,4388930001,yp=,5175625,d=,848
xp=,5997601,yp=,7056,d=,850
xp=,38145155881006801,yp=,52039776099600,d=,733
 xp=,37790971201,yp=,44355600,d=,852
xp=,67127723308801,yp=,79253510400,d=,847
xp=,70872388193476,yp=,83281302225,d=,851
xp=,1675209901401,yp=,1961604100,d=,854
xp=,9247681,yp=,10816,d=,855
xp=,494209,yp=,576,d=,858
xp=,14984641,yp=,17424,d=,860
xp=,221322261601,yp=,256160025,d=,864
xp=,1800729225,yp=,2079364,d=,866
xp=,4931691076,yp=,5688225,d=,867
xp=,3481,yp=,4,d=,870
xp=,14776820347969,yp=,17023986576,d=,868
xp=,15876756009,yp=,18207289,d=,872
xp=,13875625,yp=,15876,d=,874
xp=,14430255876,yp=,16491721,d=,875xp=,119924401,yp=,136900,d=,876

xp=,77078999368840401,yp=,109955776560400,d=,701
xp=,7921,yp=,9,d=,880
xp=,384199201,yp=,435600,d=,882
xp=,86763691978209,yp=,98819694736,d=,878
xp=,2772225,yp=,3136,d=,884xp=,14161,yp=,16,d=,885

xp=,220171162176,yp=,248220025,d=,887
xp=,22201,yp=,25,d=,888
